,OBJECTID,NUME,snuts,cluster,RESEDINTA,ORASE,MUNICIPII,COMUNE,S_ha,Shape_Leng,Shape_Area,OBJECTID_1,sj,cx,cy,cluster_1,geometry
0,1,Botosani,bt,0,Botosani,2.0,2.0,68.0,498569,409849.44047,5009407828.88,1,bt,632131.83789428,706248.85735493,3,"POLYGON ((577800.375 719690.375, 579389.625 719994.1875, 580788.9375 720035.5625, 581752.9375 719646.875, 583202.5 719586.0625, 584858 719905.8125, 586489.0625 720353.125, 588271.9375 720697.5, 588887.4375 721431.9375, 589121.5 722194.4375, 589481.6875 722803.25, 589996.625 723716.6875, 590460.3125 724579.5, 590848.5625 725570.125, 591287.375 726509.5, 591522.4375 727424.8125, 592393.3125 728310.3125, 593569.5625 729219.125, 594693.5625 729924.625, 595512.5 730657.6875, 595951.0625 731571.5625, 596107.8125 732181.75, 596236.875 732461.0625, 596444.5 733070.875, 596628.75 733986.5625, 596814.1875 735080.5, 597329.9375 736121.3125, 597867.5625 736626.9375, 598558.4375 737233.5, 599299.375 737712.375, 599689.125 738932.3125, 599953.6875 740433.1875, 600298.5625 742544.8125, 600499.375 743028.125, 600680.9375 742989.5625, 600958.75 742888.3125, 601075.875 742042.0625, 601254.0625 741630.0625, 601732 741718.5, 602339.5625 741915.75, 602965.875 742417, 603700.75 742940.375, 604025.5 743115.125, 604181.6875 742724.75, 604748.0625 742683.125, 604874.8125 743074.25, 604932.5625 743701.9375, 605503.3125 744076.5625, 605770.625 744020.3125, 606037.9375 744020.3125, 606246.3125 744281.0625, 606283.5 744932.5625, 606564.9375 745085.5, 607388.8125 745413.6875, 608145.5 745937, 608487.375 746589.4375, 608748.9375 746546.875, 609403.1875 746418.6875, 609993.625 746138.375, 610388.5625 745813.875, 611171.25 745903.125, 611652.4375 745665.9375, 612068.3125 745428.375, 612896.1875 745344.0625, 613677.25 745607, 614133.25 745717.0625, 614974 746544.625, 615367.25 746393.875, 616190.3125 746809, 616467.9375 747352.6875, 616463.25 747830.375, 616606.9375 748720.9375, 617493.9375 749266.375, 618040.4375 749029.3125, 618871.75 748597.6875, 619567 748730.1875, 619736.4375 749208.3125, 619624.625 749511.875, 619468.6875 749880.5, 619707.25 749968.1875, 620296 749861.3125, 620663.875 750079.6875, 620616.25 750492.0625, 620613.0625 750817.6875, 620875.5625 750688.1875, 621598.6875 750191.125, 621945.6875 750322.5, 622246.9375 750670.6875, 622526.6875 750997.375, 622698.3125 751258.375, 622894.1875 751259, 623118.5625 750565.0625, 623277.9375 749849, 623519.125 749676.1875, 623714.125 749763.5, 623973.625 749938.0625, 624340 750308.25, 624663.75 750591.5625, 625243.5 751396.625, 625566.625 751745.125, 625877.9375 751073, 626561.75 750141.625, 627196.75 749752.75, 627632.75 749689.0625, 627717.4375 749928.125, 627736 750253.8125, 627732.1875 750644.5, 627751.375 750905.125, 628078.75 750819.375, 628431.625 750342.875, 628284.5625 749799.625, 628481.125 749735.0625, 629197 749976.1875, 629699.5625 749782.25, 629894.375 749891.4375, 630241.125 750044.4375, 630700.3125 749828.875, 631270.875 749353.0625, 631421.5 749527.25, 631613.1875 749962, 632437.875 750203.375, 633544.5625 750554.1875, 634399.5 749927.3125, 634772.9375 749581.125, 635232.5625 749321.9375, 635761.9375 748607.3125, 636205.0625 747805.3125, 637052.875 747916.5, 637272.25 747743.5625, 637890.125 746877.0625, 638329.875 746422.5, 639024.3125 745721.6875, 639209.1875 745535.125, 639755.6875 745298, 641147.8125 745389.25, 641478.9375 744912.6875, 641331.875 744369.4375, 640681.125 744150.25, 640207.125 743649.5, 640211.1875 743237, 640649.8125 742890.8125, 641370.6875 742632.75, 641848 742786.1875, 642426.3125 743743.1875, 642379.375 744090.375, 642328.875 744806.6875, 643047.125 744809, 643791.125 744398.8125, 644143.625 743965.8125, 643828.25 742835.75, 643340.75 741488.1875, 643748.25 741132.8125, 644302.9375 741034.25, 645153.5 741083.5, 645819.1875 741157.5, 646410.875 741034.25, 646879.25 740787.6875, 647122.375 740542.125, 647347.6875 740196, 647360 739702.9375, 647162.75 739468.75, 646928.5625 739333.125, 646558.75 739271.5, 646028.6875 739407.0625, 645732.875 739592, 645412.375 739665.9375, 645030.25 739727.5625, 644808.375 739678.25, 644685.0625 739505.6875, 644685.0625 739259.1875, 644783.6875 738803.0625, 644943.9375 738519.5625, 645067.25 738273, 645387.75 738014.1875, 645905.4375 737767.625, 646250.625 737681.3125, 646632.75 737656.6875, 646940.875 737582.6875, 647187.4375 737471.75, 647397 737373.1875, 647631.1875 737225.25, 647865.5625 737062.1875, 648111.9375 736917.0625, 648346.125 736880.0625, 648568.0625 736843.125, 648888.5625 736941.75, 649085.75 737336.1875, 649258.3125 737607.375, 649418.5625 737829.25, 649615.8125 737878.5625, 649862.375 737779.9375, 649982.875 737668.5625, 650145.875 737545.75, 650318.4375 737545.75, 650614.3125 737582.6875, 650786.875 737607.375, 650897.8125 737508.75, 650959.4375 737286.875, 650959.4375 737065, 650934.8125 736769.125, 650860.8125 736411.6875, 650848.5 736103.5, 650897.8125 735758.375, 650984.0625 735314.5625, 650897.8125 734796.875, 650786.875 734340.75, 650700.5625 733909.3125, 650675.9375 733613.5, 650774.5625 733243.6875, 650981.375 732823.8125, 651328.0625 732342.3125, 651617 731764.4375, 651828.875 731340.75, 652194.8125 730955.5, 652849.6875 730531.8125, 653523.8125 730146.5625, 654255.6875 729453.1875, 654833.5 728817.5625, 655064.625 728451.625, 655199.5 728066.4375, 655295.75 727661.9375, 655444.8125 727334.375, 655733.0625 727115.6875, 655951.75 726807.5, 655961.6875 725873.0625, 655802.625 725366.125, 655825.5 724900.875, 655992.5 724749.8125, 656334.5 724813.375, 656684.375 725115.625, 657241.0625 725417.8125, 658266.9375 725640.4375, 658744.0625 725632.5, 658903.125 725489.375, 658911.125 725338.25, 658887.25 725155.375, 658823.625 724972.4375, 658640.6875 724725.9375, 658139.6875 724224.9375, 657861.375 723859.125, 657758 723525.0625, 657838.1875 723135.6875, 658146.375 722904.5625, 658396.75 722808.25, 658724.1875 722789, 659186.4375 722750.5, 659610.1875 722789, 659921.0625 722841.1875, 660215.3125 722976.375, 660445.9375 722976.375, 660676.5625 722936.625, 660810.3125 722763.8125, 660926.8125 722550.25, 660875.75 722282.4375, 660732.6875 721793.0625, 660609.9375 721299, 660556.8125 721006.625, 660574.4375 720092.5625, 660979.9375 719256.625, 661405.25 718990.8125, 662043.125 718618.6875, 662574.75 718193.4375, 663000 717635.25, 663053.1875 717077.0625, 662867.125 716412.5625, 662654.5 715801.25, 662140.5 715177.1875, 661932.125 714856.625, 662120.8125 714389.5625, 662679 714017.4375, 663529.5625 713592.1875, 664380.125 713007.4375, 664945.375 712060.8125, 665176.5 711097.8125, 665292.0625 710077, 665484.625 709152.5, 665542.4375 708189.4375, 665677.25 707207.1875, 665850.625 706667.875, 666081.75 706301.9375, 666255.0625 705955.25, 666618.625 705606.875, 667179.25 705316.5, 667515.625 705201.125, 667765.5 704893.625, 667530.375 704591.625, 667204.5625 704525.5, 666768.25 704632.6875, 666354.875 704609.6875, 666030.75 704369.875, 665751.375 703999.875, 665582.625 703456.625, 665959.4375 702763.0625, 666460.8125 702677.8125, 667092.25 702658.0625, 667398.6875 702485.3125, 667422.5 702268.3125, 667103.0625 701550.8125, 667173.25 701051.6875, 667502.25 700792.1875, 667721.625 700619.25, 668159.875 700316.625, 668848.5625 699604.6875, 669685.5625 699059.5, 669840.4375 698799.4375, 670126 698539.8125, 670440.25 697563.8125, 670664 696934.9375, 671077.375 696957.875, 671772.375 697112.0625, 671992.3125 696873.9375, 671973.125 696613.3125, 671914.4375 695940.125, 672524.25 695898.625, 673174.25 696204.5625, 673069.875 695748.375, 672772.375 695009.25, 672492.1875 694726.125, 672084.625 694117, 672328.6875 693640.0625, 672724.9375 693185.375, 672356.5625 693010.625, 671898.9375 693074.25, 671266.875 693159.1875, 670681.3125 692940.1875, 670571.0625 693091.8125, 670304.6875 693612.0625, 669982.5 693176.8125, 669551.875 692697.875, 669995.0625 691895.9375, 670236.375 691701.3125, 670827 691399.1875, 671162.375 690488.4375, 671558.1875 690077.1875, 671519.5625 689577.6875, 671438.4375 688969.5, 671988.75 688341.6875, 672515.375 687909.0625, 673173.8125 687346.625, 673268.375 686587.0625, 673598.875 686175.625, 673993.375 685894.625, 674745.875 684616, 675055.3125 684139.375, 675519.8125 683380.9375, 676134.9375 682796.6875, 676902.25 682234.625, 677671.4375 681477.1875, 678022.3125 681217.75, 678591.9375 680828.75, 678946 680243.6875, 680036.3125 680029.9375, 679825.0625 679378, 679894.375 678965.75, 680572.5 678620.4375, 681008.5 678339.25, 680283 677953.0625, 679285.5625 677246.375, 678519.4375 676869.375, 677727.6875 676467.0625, 677090.75 676344, 676479.5 676271.6875, 676047.5625 676351.125, 675617.1875 676659.875, 675163.4375 677249.0625, 674703.8125 677022.875, 674344.5 676592.125, 673909 676187.375, 673222.5625 676268.5625, 672665.4375 676629.0625, 672359.9375 676605.6875, 672130.375 676530.8125, 671823.375 676303.5625, 671616.6875 675871.75, 671156.6875 675594.625, 670671.8125 675394.0625, 670642 674808.125, 670841.6875 674271.6875, 670863.4375 673761.8125, 670733.625 673406, 670349.375 673051.875, 670246.5 672899.5625, 670420.75 672363.25, 670544.9375 671954.75, 670644 671571.8125, 670311.75 671370.1875, 669927.625 671041.5625, 669696.25 670711.875, 669184.0625 670256.625, 668776.4375 670183.0625, 668116.75 670442.3125, 667406.375 670727.5625, 666923.4375 670807.25, 666541.8125 670809.875, 665929.875 670635.625, 665268.1875 670614.75, 664785.875 670770.9375, 664228.5 671106, 663521.125 671798.875, 663270 672259.375, 662917.5 672771.3125, 662514.25 673309.25, 661981.6875 673542.25, 661218.1875 673522, 660708.375 673398.0625, 660408.375 673580.6875, 660073.4375 673555.3125, 659894.75 673480.125, 659563.625 673431.4375, 659128.25 673052.125, 658946.6875 672569.25, 658818.1875 672391.75, 658663.0625 672061.4375, 658379.875 671604.6875, 658198.4375 671147.25, 658066.1875 670460.125, 658012.375 670052.75, 657679 669698.25, 657422.375 669394.3125, 657470.875 669062.625, 657468.25 668705.875, 657516 668272.3125, 657588.625 667762.1875, 657633.625 666946.4375, 657752.8125 665849.875, 657720.1875 664856.3125, 657793.1875 664397, 657612.5 664041.5, 657331.25 663865.0625, 656543.3125 663972.375, 656137.125 664102.5625, 655755.6875 664130.6875, 655370.625 663674.625, 655364.3125 662808.25, 655385.0625 662145.5625, 655458.1875 661711.8125, 655302.9375 661356.125, 655096.375 660949.8125, 654512.5 661132.25, 654159.0625 661516.875, 654136.8125 661950.1875, 654038.5 662435.0625, 653940.25 662919.875, 653788.9375 663099.25, 653509.25 663126.75, 653076.8125 663155.1875, 652467.125 663286.6875, 652190.4375 663721.8125, 652197.25 664664.6875, 652149.375 665072.75, 651922.75 665405.5625, 651212 665639.75, 650782.25 666024.9375, 650557.1875 666561.625, 650280.25 666971.25, 649595.3125 667256.25, 648576.625 667135.8125, 647888.75 667013.125, 647405.5 667041.875, 647150.875 667018.125, 646617 667072.75, 645725.125 666900.5, 644526.875 666577.4375, 643152.8125 666561.375, 642084.375 666594.125, 641016.125 666652.375, 639923.875 666914.625, 639366.125 667198.8125, 638757.9375 667534.25, 638174.1875 667742.125, 637105 667672.9375, 636062.125 667731.0625, 635018.3125 667636.25, 633769.875 667415.4375, 633261.9375 667546.375, 632424.9375 667908.8125, 631662.375 668016, 631460.8125 668297.6875, 631005.4375 668657.5625, 630447.1875 668865.25, 629631 668590.5625, 629273.625 668440.0625, 628914.4375 668034.75, 628706.625 667450.0625, 628805.625 667067.1875, 629183.0625 666478.5, 629637.6875 666016.6875, 630016 665555.375, 630165.5 665121.125, 630315.625 664763.375, 630260.625 664203.125, 629775.75 664002.625, 629420.6875 664157.875, 629141.3125 664236.25, 628935.5625 663931.875, 629058.6875 663370.4375, 629158.25 663063.9375, 629054.8125 662835.25, 628748.375 662684.5625, 628316.3125 662763.875, 627834.625 662996.5, 627755.3125 662589.4375, 627927.875 661823.6875, 628327.5 660801.5625, 628702.9375 659932.6875, 629129.5625 659114.25, 629505.625 658347.1875, 629679.0625 657708.9375, 629650.5 657275.9375, 629342.5625 656921.3125, 628985.4375 656796.3125, 628452.25 656952.875, 628099.1875 657388.5, 627872.0625 657644.875, 627594 657901.625, 627134.375 657675.375, 626953.3125 657268.875, 626593.9375 656838.1875, 626413.625 656533.5625, 626284.5625 656279.625, 625924.3125 655721.5, 625049.25 655598.125, 623933.75 656141, 624324.625 657462.6875, 624611.875 658530.5, 624338.5 659449.5, 622916.8125 659867.125, 621596 660156.6875, 620993 661230.8125, 620796.125 662174.6875, 620501.0625 663628.6875, 620486.5 665182.5625, 620289.0625 666050.0625, 619147.5625 666516.625, 618106.0625 666727.75, 617326.0625 667956, 617206.375 669026.625, 618154.1875 669962.375, 618588.5625 670239.5, 618899.0625 670976, 618753.6875 672021.3125, 618405.125 673093.625, 618411.5 674010.6875, 618062 674955.5625, 617409.75 676259.3125, 616652.5 677105.25, 616656.4375 677665.625, 617120.1875 678502.875, 617025.4375 679497, 616265.875 680011.75, 615426.5625 680043.25, 616096.125 681210.1875, 615847.125 681976.125, 615673.5625 682614.1875, 616163.8125 683604.0625, 615736.5625 684345.8125, 614721.5625 684709.625, 613400.5625 684973.6875, 612537.4375 685234.5625, 612213.1875 686153.875, 611916.5 687378.625, 610956.5 688327.9375, 609864.625 688615.875, 609567.75 689815.1875, 609195.5 691142.3125, 608309.125 691709.0625, 607597.375 691790.5, 606682 691847.9375, 605391.0625 692774.125, 604864.5625 693873.1875, 605327.4375 694583.0625, 605840.625 695216.3125, 605771.3125 696210.1875, 605088.0625 696724.5, 603490.3125 697423.5625, 602733.4375 698320.4375, 602127.75 699012.5625, 601318.0625 699629.625, 600763.1875 700321.3125, 600130.875 700835.1875, 599498.875 701400.0625, 598767.25 702271.375, 598163.125 703192.625, 598096.6875 704594.0625, 597900.4375 705639.8125, 597296.0625 706510.125, 596281.1875 706899.4375, 595718.1875 706419.4375, 594931.9375 706756.1875, 595268.3125 707568.875, 595326.125 708561.9375, 594620.375 709483.9375, 593786.4375 710279.4375, 593024.375 710437.6875, 592415.8125 710722.25, 591269.6875 710526.625, 590451.9375 709997.5, 589430.6875 709469.875, 588721.25 709882.4375, 588652.125 710901.8125, 588840 712301.4375, 588436.9375 712864.6875, 587472.625 713202.6875, 586715.9375 714125.0625, 585976.5 713875.625, 585649.4375 714412.8125, 584935.125 714112.25, 584379.25 714651.125, 584155.0625 715340.375, 583958.375 716309.75, 583425.625 716517.3125, 582793.75 717107.6875, 581268.9375 717322.25, 579820.8125 717587.3125, 578835.5 718562.1875, 577800.375 719690.375))"
1,2,Satu Mare,sm,0,Satu Mare,2.0,2.0,56.0,441785,430473.146115,4361483122.96,2,sm,342765.97658072,691214.24912666,3,"POLYGON ((289027.3125 681277.5625, 289312.09380000085 683313.875, 289602.90630000085 684813.9375, 289926.15630000085 685301, 290040.1875 685472.8125, 290203.0625 686871.9375, 290715.90630000085 687428.4375, 291199.96880000085 687526.875, 291688.84380000085 688287.3125, 292052.4375 689303.0625, 292237.59380000085 690269.1875, 292343.4375 690828.625, 292701.78130000085 691131.5625, 293286.625 691102.125, 293669.15630000085 691226.6875, 294230.46880000085 691451.9375, 294411.84380000085 691908.9375, 295031.09380000085 693101.1875, 295163.3125 693787.6875, 295297.1875 694703.25, 295883.59380000085 694877.4375, 297055.90630000085 695174.8125, 297717.28130000085 695170.1875, 298276.90630000085 695166.3125, 298328.34380000085 695242.375, 299175.59380000085 696305.6875, 299183.25 697349.4375, 299621.09380000085 698084.6875, 299952.875 698235.1875, 300610.6875 697746.9375, 301496.875 697180.75, 301977.21880000085 696770.125, 302865.84380000085 696534.8125, 304415.28130000085 696218.625, 305764.1875 696311.125, 306754.90630000085 696126.125, 307822.90630000085 696067.8125, 308131.34380000085 696498.4375, 307652.125 697061.8125, 307631.53130000085 697723.875, 307918.0625 698638.375, 308307.25 699679.5, 308596.5625 700975.875, 308937.3125 702348.25, 309884.8125 703207.25, 311133.65630000085 703529.625, 311970.65630000085 703192.8125, 312729.3125 702576.625, 313665.65630000085 701908.25, 314575.40630000085 701087.25, 315308.40630000085 700445.75, 315611.96880000085 700214.5625, 316546.65630000085 699317, 317279.625 698675.5, 317888.65630000085 698467.6875, 318269.65630000085 698388.625, 319337.65630000085 698330.3125, 320432.75 698501, 321835.3125 698975, 323006.375 699094.125, 324816.125 699590.8125, 325812.09380000085 700118.5625, 326861.71880000085 701027.8125, 327427.3125 701838.5625, 327997.90630000085 703336.6875, 328130.3125 704048.5625, 328744.53130000085 704553.5, 329232.5 705186.5625, 330252.625 705535.9375, 331067.6875 705683.0625, 331548.78130000085 705374.1875, 333000.9375 705669.6875, 333460.5 705895.625, 333772.625 706835.375, 333884.8125 708260.3125, 333262.3125 710097.625, 333121.8125 711753.3125, 333023.78130000085 712263.125, 333279.625 712465.125, 334804.375 712250.8125, 335719.21880000085 712117.25, 336535.40630000085 712417.0625, 337683.4375 712867.375, 339340.375 713339.6875, 340008.09380000085 714200.625, 340880.21880000085 715187.5, 341245.84380000085 716483.3125, 341861.75 717217.3125, 342733.53130000085 718153.25, 343600.625 718452.75, 344619.03130000085 718573, 345434.34380000085 718745.5625, 346097.21880000085 718944.6875, 346787.71880000085 719449.0625, 347054.21880000085 721102, 346833.09380000085 722172.75, 346586.9375 723294.625, 346643.78130000085 724108.875, 347334.3125 724613.25, 348073.625 724837.3125, 349673.78130000085 724495.25, 350225.71880000085 723447.6875, 351212.40630000085 722702.5625, 352303.40630000085 722313.125, 353323.28130000085 722637.0625, 354192.625 723242.0625, 355110.21880000085 723490.3125, 356486.0625 723786.25, 358368.96880000085 723849.625, 357944.5625 724947.25, 357721.03130000085 725687.0625, 358008.875 726779.75, 358495.15630000085 727183.75, 359212.625 727891.6875, 359521.78130000085 728424.0625, 359732.9375 729466.4375, 360075.53130000085 731093.375, 360589.875 731853.625, 360645.9375 732566, 360959.8125 733734.875, 361625.4375 734315.875, 362696.21880000085 734639.4375, 363925.40630000085 735751.0625, 364412.625 736282.3125, 365153.65630000085 736735.5, 365913.03130000085 736221, 366924.90630000085 735450.25, 367809.28130000085 734629.5625, 369080.71880000085 734569.8125, 370402.71880000085 734458.875, 371345.40630000085 734656, 371694.25 733660.6875, 372145.21880000085 732715.6875, 372445.625 732051.6875, 372721.3125 731489.75, 372509.4375 730345.5, 372731.28130000085 729376.5625, 373234.96880000085 728685.75, 373384.4375 728251.9375, 374148.5 728373.9375, 375012.25 728215.25, 376050.84380000085 727622.5, 376275.875 727086.3125, 376041.71880000085 726375.125, 375758.9375 725969.8125, 376262.46880000085 725253.4375, 377199 724610.5, 377806.3125 724173.5, 378466.71880000085 724041.625, 378949.875 724012.875, 379482.34380000085 723780.0625, 379760.28130000085 723523.5625, 381279.0625 722494.75, 383052.375 721489.625, 384443.78130000085 720436.25, 385710.21880000085 719689.1875, 386468.3125 718996.625, 386747.75 718943.75, 387586.78130000085 718887, 388824.0625 717630.9375, 389406.34380000085 717245.125, 389864.21880000085 717241.9375, 390600.9375 717109.625, 391258.5625 716595.8125, 391686.53130000085 715981.9375, 392064.75 715521.0625, 392498.125 715645.3125, 393082.78130000085 715590.375, 393606.15630000085 714110.1875, 394157.78130000085 713011.6875, 394531.84380000085 711990.8125, 394984.09380000085 711223.9375, 395159.5625 710866.25, 395489.15630000085 710711.25, 395972.4375 710707.9375, 396505.875 710602.375, 397241.3125 710291.8125, 397947.40630000085 709446.75, 398425.5 708730.6875, 398798.65630000085 707582.4375, 398844.5 706894.8125, 398281.71880000085 706465.875, 397187.34380000085 706397.0625, 396115.0625 705869.875, 395245 705163.0625, 394605.90630000085 704734.6875, 393709.65630000085 703926.25, 393116.1875 702784.75, 392598.46880000085 701566.25, 392288.03130000085 700855.5625, 392055.90630000085 700424.4375, 390731.875 700255.375, 389250.78130000085 699476.4375, 388101.78130000085 698898.8125, 387132.1875 698498.1875, 385958.59380000085 698022.5625, 385117.65630000085 697824.75, 384578.96880000085 697217.4375, 384166.40630000085 696456.5625, 383733.59380000085 696408.6875, 383663.5625 696455.0625, 383151.3125 696794.5625, 382443.59380000085 697410.4375, 382163.4375 697361.4375, 381322.3125 697138.125, 380764 697320.25, 380081.65630000085 697935.875, 379802.40630000085 698014.25, 378634.34380000085 698302.3125, 377693 698283.375, 377477.625 698278.5625, 376827.9375 698263.875, 375836.8125 698398.0625, 375457.15630000085 698655.25, 374718.15630000085 698482.1875, 374234.125 698383.625, 373420.125 698389.25, 373014.78130000085 698621.1875, 372864.0625 698876.875, 372612.28130000085 699235.0625, 372232.96880000085 699543.125, 371828.75 699927.8125, 371526.46880000085 700337.1875, 371123.0625 700823.6875, 370505 701145.125, 370131.75 700932.4375, 369492.25 700453.0625, 369081.75 699972.1875, 368772.1875 699388.8125, 368513.5625 698805.0625, 368027.65630000085 698452, 367339.34380000085 698253.0625, 367134.71880000085 698101.8125, 367254.8125 697133.5625, 367480.9375 696750.0625, 367449.9375 695986.625, 367395.15630000085 695452.375, 367264.21880000085 694944.0625, 367106.21880000085 694206.875, 367201.96880000085 693391.5625, 367455.03130000085 693211.625, 368092.28130000085 693385.375, 368575.96880000085 693433, 368980.34380000085 693073.75, 369486.8125 692764.75, 369691.28130000085 692890.625, 370276.875 692963, 371073.6875 692783.125, 371726.0625 692851.125, 372412.3125 692770, 372585.34380000085 692081.4375, 372532.40630000085 691801.8125, 372785.4375 691621.8125, 373242.0625 691440.4375, 373570.46880000085 691132.6875, 374179.46880000085 690924.8125, 375096.34380000085 691071.25, 375909.75 690989.25, 376490.5 690399.6875, 377196.8125 689580.1875, 377826.78130000085 688761.125, 377823.78130000085 688353.75, 378050.46880000085 688046.75, 378584.46880000085 688017.5625, 378812.09380000085 687837.8125, 378783.875 687456.125, 378734.6875 687219.1875, 378704.75 687074.8125, 378447 686618.375, 378347.71880000085 686520.375, 378165.1875 686340.25, 377630.4375 686267.625, 377247.9375 686142.9375, 376556.65630000085 685536.6875, 375891 684955.75, 375429.21880000085 684424.375, 375068.4375 683790.375, 375267.65630000085 683203.5, 374653.25 682673.125, 373965.5 682550.5625, 373631.28130000085 682069.1875, 373475.125 681586.5625, 372760.28130000085 681235.0625, 372099.84380000085 681366.9375, 371434.03130000085 680760.5, 370818.84380000085 680128.375, 370332.5625 679724.375, 370611.8125 679646.0625, 370885.8125 678854.9375, 370956.9375 678141.625, 371280.90630000085 677222.9375, 371404.375 676712.875, 371451.5 676203.4375, 371043.21880000085 676028, 370380.53130000085 675854.375, 369871.40630000085 675807, 369237.1875 676040.5, 368879.1875 675788.375, 368774.25 675356.375, 368822.15630000085 674948.6875, 368920.9375 674540.625, 368839.9375 673904.75, 368683.4375 673371.1875, 368426.4375 673016.5625, 367893.375 673173.0625, 366928.46880000085 673408.8125, 366293.8125 673591.4375, 365915.625 674052.3125, 365664.78130000085 674537.75, 365312.40630000085 675049.375, 364805.5 675307.375, 364530.75 675996.625, 364484.15630000085 676582.5, 364181.71880000085 676966.4375, 363802.5625 677300.0625, 363548.03130000085 677276.375, 362965 677560.4375, 362332.65630000085 678048.5, 362284.9375 678481.625, 362187.09380000085 679016.875, 361731.65630000085 679351, 361304.4375 680066.8125, 360748.1875 680528.9375, 360126.5625 680765.5625, 359909.90630000085 680687.4375, 359145.4375 680514.5, 358634.3125 680187.0625, 358018.375 679453.125, 357450.375 678311.375, 356959.8125 677321.875, 356573.78130000085 676713.5625, 355857.0625 676107.5625, 355091.15630000085 675730.9375, 354274 675303.875, 353735.53130000085 674722, 353604.96880000085 674264.6875, 353316.78130000085 673121.0625, 353285.375 672306.625, 353176 671263.5625, 353014.59380000085 670068.1875, 352931.40630000085 669126.75, 352917.25 668750.875, 352899.8125 668286.875, 352663.59380000085 667295.625, 352760.6875 666658.5625, 352427.21880000085 666279, 352308.84380000085 666309.4375, 351919.40630000085 666409.75, 351006.25 666772.5, 350603 667284.4375, 350092.03130000085 666982.4375, 348920.0625 666736, 347800.625 666718.25, 347167.6875 667130, 346428.15630000085 666880.5, 346651.125 666064.3125, 346876.875 665630, 347432.40630000085 665066, 347812.65630000085 664885.1875, 348140.71880000085 664526.5, 347858.6875 664223, 347247.65630000085 664150.8125, 346863.84380000085 663848, 346632.5 663518.625, 346655.09380000085 663136.625, 347009.71880000085 662930.4375, 347338.1875 662622.75, 347589.75 662239.0625, 347637.65630000085 661831.4375, 347634.84380000085 661449.5625, 348193 661242.0625, 348954.96880000085 661084, 349664.4375 660697.25, 350144.375 660235.6875, 350496.1875 659647.6875, 351256.15630000085 659209.625, 351687.28130000085 659028.5, 352271.375 658897.1875, 352578.5 659149.625, 352736.75 659912.3125, 353123.3125 660596.9375, 353736.96880000085 661025.5, 354452.375 661453.375, 355249.5 661708.1875, 355930.53130000085 661825, 356719.09380000085 661819.5625, 357583.9375 661813.625, 357860.75 661404.375, 358033.03130000085 660613.9375, 359282 661392.875, 357612.71880000085 659241.875, 357754.34380000085 657765.1875, 358329.3125 656412.75, 357869.03130000085 656085.1875, 356440.59380000085 655535.375, 356733.46880000085 653879.5625, 355558.96880000085 653277.125, 355049.15630000085 653128, 354490 653182.8125, 352623.84380000085 651923.625, 351691.125 653049.625, 348846.46880000085 653603.75, 346319.0625 652349.25, 343397.28130000085 656211.4375, 342145.5 658891.6875, 340113.21880000085 659236.5, 337811.5 659760.75, 337116.9375 659919, 336320.90630000085 658906.75, 334839.65630000085 658102.9375, 331747.6875 659600.1875, 330162.65630000085 658517.1875, 329145.5 658549.6875, 328919.34380000085 658423.375, 328200.46880000085 658021.9375, 326694.1875 657269.1875, 325953.59380000085 656867.25, 324929.03130000085 655907.5625, 323321.40630000085 655206.3125, 323161.75 655253.1875, 322610.75 655414.875, 322300.625 654755.5, 322013.6875 653790.6875, 321496.09380000085 652598.5, 320986.09380000085 652423.9375, 320296.34380000085 652021.625, 319479.4375 651620.25, 318784.09380000085 651103.4375, 318784.90630000085 651378.625, 318226.84380000085 651560.5, 317696.84380000085 652098.5, 317141.78130000085 652687.5625, 317041.625 652891.8125, 317327.71880000085 653755, 316774.9375 654649.4375, 316479.78130000085 656000, 316814.5 656557.625, 316207.25 656968.875, 315423.1875 657534.0625, 314824.5 659090.3125, 314756.6875 660235.875, 314533.65630000085 661026.1875, 313488.75 660702.5625, 312621.4375 660326.8125, 311503.4375 660436.25, 310895.125 660694.875, 310105.9375 660573.125, 309520.1875 660449.8125, 309245.59380000085 661138.75, 308533.28130000085 661092.75, 307817.96880000085 660639.625, 307081.53130000085 660771.9375, 306295.96880000085 661133.5625, 305639.96880000085 661825.0625, 305274.53130000085 661915.4375, 305005.4375 661982.0625, 304546.84380000085 661858, 303883.5 661557.125, 302940.0625 661207.4375, 302226.25 660957.8125, 301541.84380000085 661242.4375, 300833.84380000085 661781.625, 300459.625 662751.125, 300396.34380000085 664507.3125, 300433.65630000085 666110.1875, 300595.03130000085 667305, 300677.71880000085 668169.5625, 300300.875 668782.875, 299745.28130000085 669295.625, 298987.9375 670038.75, 298534.59380000085 670627, 298027.96880000085 670884.9375, 296957.59380000085 670561.5625, 296680 670843.3125, 296635.15630000085 671657.9375, 296693.9375 672726.1875, 297004.15630000085 673411.125, 296883.78130000085 674327.9375, 296751.28130000085 674248.5, 296296.375 673975.75, 295734.71880000085 673674.25, 295125.59380000085 673831.0625, 294749.875 674597.0625, 294756.46880000085 675487.5625, 294991.53130000085 676325.75, 294717.09380000085 677040.125, 293724.71880000085 676945.125, 293141.625 677178.0625, 292742.3125 678198.6875, 292519.34380000085 678989, 292294.84380000085 679575.8125, 291435.25 680243.3125, 290295.21880000085 680810.8125, 289027.3125 681277.5625))"
